address,price,beds,baths,sqft,lot_hoa_walk,agent,url,image
"1250 4th St SW Unit W214, Washington, DC 20024, 2 beds, 1.5 baths","$339,900",2 beds,1.5 baths,"1,138 sq ft",,(202) 547-3525,https://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W214/home/9886022,https://ssl.cdn-redfin.com/photo/235/islphoto/530/genIslnoResize.DCDC2208530_0.jpg
"3622 S St NW, Washington, DC 20007, 5 beds, 5.5 baths","$2,895,000",5 beds,5.5 baths,"3,775 sq ft",,(202) 944-5000,https://www.redfin.com/DC/Washington/3622-S-St-NW-20007/home/9935709,https://ssl.cdn-redfin.com/photo/235/islphoto/798/genIslnoResize.DCDC2201798_3.jpg
"131 11 St NE #1, Washington, DC 20002, 2 beds, 1 bath","$895,000",2 beds,1 bath,"1,457 sq ft",,(301) 516-1212,https://www.redfin.com/DC/Washington/131-11th-St-NE-20002/unit-1/home/196208399,https://ssl.cdn-redfin.com/photo/235/islphoto/546/genIslnoResize.DCDC2208546_0.jpg
"3105 17th St NW, Washington, DC 20010, 4 beds, 2 baths","$1,299,000",4 beds,2 baths,"2,714 sq ft",,(301) 298-1001,https://www.redfin.com/DC/Washington/3105-17th-St-NW-20010/home/10007787,https://ssl.cdn-redfin.com/photo/235/islphoto/800/genIslnoResize.DCDC2207800_3.jpg
"2475 Virginia Ave NW #321, Washington, DC 20037, 2 beds, 2 baths","$560,000",2 beds,2 baths,"1,612 sq ft",,(240) 497-1700,https://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-321/home/195830985,https://ssl.cdn-redfin.com/photo/235/islphoto/344/genIslnoResize.DCDC2200344_2.jpg
"1816 Rosedale St NE, Washington, DC 20002, 2 beds, 1 bath","$550,000",2 beds,1 bath,896 sq ft,,(703) 821-1842,https://www.redfin.com/DC/Washington/1816-Rosedale-St-NE-20002/home/10113583,https://ssl.cdn-redfin.com/photo/235/islphoto/536/genIslnoResize.DCDC2208536_0.jpg
"719 Oneida Pl NW, Washington, DC 20011, 3 beds, 2.5 baths","$599,000",3 beds,2.5 baths,"1,759 sq ft",,(301) 251-1221,https://www.redfin.com/DC/Washington/719-Oneida-Pl-NW-20011/home/10052542,https://ssl.cdn-redfin.com/photo/235/islphoto/542/genIslnoResize.DCDC2208542_0.jpg
"1830 13th St NW, Washington, DC 20009, 5 beds, 4.5 baths","$2,491,830",5 beds,4.5 baths,"4,600 sq ft",,(202) 243-7700,https://www.redfin.com/DC/Washington/1830-13th-St-NW-20009/home/9871686,https://ssl.cdn-redfin.com/photo/235/islphoto/994/genIslnoResize.DCDC2207994_0.jpg
"7125 Georgia Ave NW #1, Washington, DC 20012, 2 beds, 2 baths","$450,000",2 beds,2 baths,"1,085 sq ft",,(833) 335-7433,https://www.redfin.com/DC/Washington/7125-Georgia-Ave-NW-20012/unit-1/home/196207558,https://ssl.cdn-redfin.com/photo/235/islphoto/534/genIslnoResize.DCDC2208534_0.jpg
"9 New York Ave NW, Washington, DC 20001, 4 beds, 2.5 baths","$720,000",4 beds,2.5 baths,"2,786 sq ft",,(301) 459-5040,https://www.redfin.com/DC/Washington/9-New-York-Ave-NW-20001/home/9888644,https://ssl.cdn-redfin.com/photo/235/islphoto/092/genIslnoResize.DCDC2208092_0.jpg
"2418 South Dakota Ave NE, Washington, DC 20018, 2 beds, 1.5 baths","$549,900",2 beds,1.5 baths,"1,678 sq ft",,(301) 261-6700,https://www.redfin.com/DC/Washington/2418-South-Dakota-Ave-NE-20018/home/10109432,https://ssl.cdn-redfin.com/photo/235/islphoto/516/genIslnoResize.DCDC2208516_0.jpg
"1111 25th St NW #821, Washington, DC 20037, 2 beds, 2 baths","$1,050,000",2 beds,2 baths,"1,325 sq ft",,(202) 448-9002,https://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-821/home/10346608,https://ssl.cdn-redfin.com/photo/235/islphoto/290/genIslnoResize.DCDC2200290_0.jpg
"1613 Harvard St NW #105, Washington, DC 20009, 2 beds, 1 bath","$619,000",2 beds,1 bath,"1,084 sq ft",,(301) 298-1001,https://www.redfin.com/DC/Washington/1613-Harvard-St-NW-20009/unit-105/home/39956080,https://ssl.cdn-redfin.com/photo/235/islphoto/892/genIslnoResize.DCDC2207892_0.jpg
"6006 New Hampshire Ave NE, Washington, DC 20011, 3 beds, 3.5 baths","$985,000",3 beds,3.5 baths,"2,816 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/6006-New-Hampshire-Ave-NE-20011/home/55186126,https://ssl.cdn-redfin.com/photo/235/islphoto/448/genIslnoResize.DCDC2208448_0.jpg
"1901 Columbia Rd NW #105, Washington, DC 20009, 2 beds, 1 bath","$659,000",2 beds,1 bath,830 sq ft,,(202) 234-3344,https://www.redfin.com/DC/Washington/1901-Columbia-Rd-NW-20009/unit-105/home/10000257,https://ssl.cdn-redfin.com/photo/235/islphoto/508/genIslnoResize.DCDC2208508_2.jpg
"1420 Clifton St NW #208, Washington, DC 20009, 2 beds, 1 bath","$369,900",2 beds,1 bath,675 sq ft,,(703) 242-0005,https://www.redfin.com/DC/Washington/1420-Clifton-St-NW-20009/unit-208/home/10184201,https://ssl.cdn-redfin.com/photo/235/islphoto/638/genIslnoResize.DCDC2207638_0.jpg
"7928 16th St NW, Washington, DC 20012, 5 beds, 4.5 baths","$1,699,000",5 beds,4.5 baths,"3,555 sq ft",,(703) 319-3344,https://www.redfin.com/DC/Washington/7928-16th-St-NW-20012/home/10020132,https://ssl.cdn-redfin.com/photo/235/islphoto/232/genIslnoResize.DCDC2208232_1.jpg
"4008 9th St SE, Washington, DC 20032, 4 beds, 4 baths","$615,000",4 beds,4 baths,"2,400 sq ft",,(202) 370-7910,https://www.redfin.com/DC/Washington/4008-9th-St-SE-20032/home/166651662,https://ssl.cdn-redfin.com/photo/235/islphoto/502/genIslnoResize.DCDC2208502_0.jpg
"411 Decatur St NW, Washington, DC 20011, 4 beds, 3.5 baths","$1,249,000",4 beds,3.5 baths,"2,050 sq ft",,(202) 544-3900,https://www.redfin.com/DC/Washington/411-Decatur-St-NW-20011/home/10060696,https://ssl.cdn-redfin.com/photo/235/islphoto/492/genIslnoResize.DCDC2208492_0.jpg
"31 Franklin St NE, Washington, DC 20002, 3 beds, 2.5 baths","$650,000",3 beds,2.5 baths,"2,160 sq ft",,(202) 210-6093,https://www.redfin.com/DC/Washington/31-Franklin-St-NE-20002/home/10071730,https://ssl.cdn-redfin.com/photo/235/islphoto/468/genIslnoResize.DCDC2208468_0.jpg
"1722 Massachusetts Ave SE, Washington, DC 20003, 3 beds, 2 baths","$899,000",3 beds,2 baths,"1,840 sq ft",,(301) 298-1001,https://www.redfin.com/DC/Washington/1722-Massachusetts-Ave-SE-20003/home/9921514,https://ssl.cdn-redfin.com/photo/235/islphoto/544/genIslnoResize.DCDC2188544_2.jpg
"1391 Pennsylvania Ave SE #542, Washington, DC 20003, 1 bed, 1 bath","$399,900",1 bed,1 bath,675 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1391-Pennsylvania-Ave-SE-20003/unit-542/home/12531608,https://ssl.cdn-redfin.com/photo/235/islphoto/046/genIslnoResize.DCDC2208046_0.jpg
"1425 Webster St NW, Washington, DC 20011, 4 beds, 3.5 baths","$995,000",4 beds,3.5 baths,"2,489 sq ft",,(301) 516-1212,https://www.redfin.com/DC/Washington/1425-Webster-St-NW-20011/home/10016442,https://ssl.cdn-redfin.com/photo/235/islphoto/588/genIslnoResize.DCDC2207588_0.jpg
"324 Bryant St NE, Washington, DC 20002, 2 beds, 2 baths","$445,000",2 beds,2 baths,946 sq ft,,(202) 243-7700,https://www.redfin.com/DC/Washington/324-Bryant-St-NE-20002/home/10074340,https://ssl.cdn-redfin.com/photo/235/islphoto/506/genIslnoResize.DCDC2206506_2.jpg
"1829 Upshur St NE, Washington, DC 20018, 4 beds, 2.5 baths","$589,000",4 beds,2.5 baths,"1,344 sq ft",,(202) 518-8781,https://www.redfin.com/DC/Washington/1829-Upshur-St-NE-20018/home/10101348,https://ssl.cdn-redfin.com/photo/235/islphoto/192/genIslnoResize.DCDC2207192_0.jpg
"812 Emerson St NW, Washington, DC 20011, 4 beds, 2 baths","$699,900",4 beds,2 baths,"2,100 sq ft",,(800) 518-9288,https://www.redfin.com/DC/Washington/812-Emerson-St-NW-20011/home/10040625,https://ssl.cdn-redfin.com/photo/235/islphoto/472/genIslnoResize.DCDC2208472_1.jpg
"542 7th St SE, Washington, DC 20003, 3 beds, 2.5 baths","$925,000",3 beds,2.5 baths,"1,710 sq ft",,(202) 547-3525,https://www.redfin.com/DC/Washington/542-7th-St-SE-20003/home/9901901,https://ssl.cdn-redfin.com/photo/235/islphoto/504/genIslnoResize.DCDC2206504_0.jpg
"1443 Oak St NW #102, Washington, DC 20010, 1 bed, 1 bath","$299,000",1 bed,1 bath,505 sq ft,,(202) 386-6330,https://www.redfin.com/DC/Washington/1443-Oak-St-NW-20010/unit-102/home/10195465,https://ssl.cdn-redfin.com/photo/235/islphoto/474/genIslnoResize.DCDC2208474_0.jpg
"3460 Summit Ct NE #3460, Washington, DC 20018, 3 beds, 2 baths","$414,950",3 beds,2 baths,"1,612 sq ft",,(866) 825-7169,https://www.redfin.com/DC/Washington/3460-Summit-Ct-NE-20018/unit-3460/home/10107043,https://ssl.cdn-redfin.com/photo/235/islphoto/178/genIslnoResize.DCDC2206178_3.jpg
"730 24th St NW #911, Washington, DC 20037, 1 bed, 1 bath","$349,900",1 bed,1 bath,720 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/730-24th-St-NW-20037/unit-911/home/45495122,https://ssl.cdn-redfin.com/photo/235/islphoto/320/genIslnoResize.DCDC2208320_0.jpg
"440 L St NW #513, Washington, DC 20001, 2 beds, 1 bath","$459,999",2 beds,1 bath,787 sq ft,,(202) 448-9002,https://www.redfin.com/DC/Washington/440-L-St-NW-20001/unit-513/home/12533278,https://ssl.cdn-redfin.com/photo/235/islphoto/304/genIslnoResize.DCDC2208304_0.jpg
"4106 Gault Pl NE #3, Washington, DC 20019, 2 beds, 2 baths","$219,900",2 beds,2 baths,653 sq ft,,(301) 439-9500,https://www.redfin.com/DC/Washington/4106-Gault-Pl-NE-20019/unit-3/home/177107116,https://ssl.cdn-redfin.com/photo/235/islphoto/458/genIslnoResize.DCDC2208458_0.jpg
"1524 Gales St NE, Washington, DC 20002, 3 beds, 3.5 baths","$875,000",3 beds,3.5 baths,"2,050 sq ft","1,620 sq ft lot; Walker's paradise",(202) 333-1212,https://www.redfin.com/DC/Washington/1524-Gales-St-NE-20002/home/10112133,https://ssl.cdn-redfin.com/photo/235/islphoto/454/genIslnoResize.DCDC2208454_0.jpg
"224 9th St SE, Washington, DC 20003, 4 beds, 3.5 baths","$1,995,000",4 beds,3.5 baths,"2,436 sq ft","2,117 sq ft lot; Walker's paradise",(202) 333-3320,https://www.redfin.com/DC/Washington/224-9th-St-SE-20003/home/9904916,https://ssl.cdn-redfin.com/photo/235/islphoto/456/genIslnoResize.DCDC2208456_0.jpg
"2939 Van Ness St NW #224, Washington, DC 20008, 2 beds, 2 baths","$590,000",2 beds,2 baths,"1,232 sq ft","$1,607 HOA; 2 garage spots; Community pool",(301) 967-3344,https://www.redfin.com/DC/Washington/2939-Van-Ness-St-NW-20008/unit-224/home/9982885,https://ssl.cdn-redfin.com/photo/235/islphoto/152/genIslnoResize.DCDC2206152_1.jpg
"2721 Ordway St NW #5, Washington, DC 20008, 2 beds, 1 bath","$532,345",2 beds,1 bath,"1,141 sq ft",$803 HOA; Very walkable,(703) 518-8300,https://www.redfin.com/DC/Washington/2721-Ordway-St-NW-20008/unit-5/home/9990717,https://ssl.cdn-redfin.com/photo/235/islphoto/510/genIslnoResize.DCDC2206510_2.jpg
"915 Hamlin St NE, Washington, DC 20017, 4 beds, 3.5 baths","$875,000",4 beds,3.5 baths,"1,822 sq ft","1,906 sq ft lot; Very walkable",(301) 298-1001,https://www.redfin.com/DC/Washington/915-Hamlin-St-NE-20017/home/10086748,https://ssl.cdn-redfin.com/photo/235/islphoto/384/genIslnoResize.DCDC2208384_1.jpg
"2942 Bellevue Ter NW, Washington, DC 20016, 4 beds, 3 baths","$1,600,000",4 beds,3 baths,"2,824 sq ft",,(202) 938-0228,https://www.redfin.com/DC/Washington/2942-Bellevue-Ter-NW-20016/home/9965649,https://ssl.cdn-redfin.com/photo/235/islphoto/838/genIslnoResize.DCDC2188838_2.jpg
"1842 North Capitol St NW, Washington, DC 20002, 3 beds, 2 baths","$1,125,000",3 beds,2 baths,"2,328 sq ft",,(202) 800-8389,https://www.redfin.com/DC/Washington/1842-N-Capitol-St-NW-20002/home/10287729,https://ssl.cdn-redfin.com/photo/235/islphoto/510/genIslnoResize.DCDC2207510_2.jpg
"4400 Bowen Rd SE, Washington, DC 20019, 4 beds, 3 baths","$600,000",4 beds,3 baths,"2,224 sq ft",,(443) 569-8023,https://www.redfin.com/DC/Washington/4400-Bowen-Rd-SE-20019/home/10137268,https://ssl.cdn-redfin.com/photo/235/islphoto/080/genIslnoResize.DCDC2207080_1.jpg
"1634 C St NE, Washington, DC 20002, 4 beds, 4 baths","$1,175,000",4 beds,4 baths,"2,330 sq ft",,(301) 948-8314,https://www.redfin.com/DC/Washington/1634-C-St-NE-20002/home/10115494,https://ssl.cdn-redfin.com/photo/235/islphoto/708/genIslnoResize.DCDC2207708_1.jpg
"1404 Tuckerman St NW #202, Washington, DC 20011, 1 bed, 1 bath","$219,900",1 bed,1 bath,607 sq ft,,(703) 204-1188,https://www.redfin.com/DC/Washington/1404-Tuckerman-St-NW-20011/unit-202/home/10018652,https://ssl.cdn-redfin.com/photo/235/islphoto/698/genIslnoResize.DCDC2205698_1.jpg
"845 19th St NE Ph -10, Washington, DC 20002, 2 beds, 2 baths","$549,900",2 beds,2 baths,"1,133 sq ft",,(202) 280-2396,https://www.redfin.com/DC/Washington/845-19th-St-NE-20002/unit-10/home/196192355,https://ssl.cdn-redfin.com/photo/235/islphoto/210/genIslnoResize.DCDC2208210_1.jpg
"6626 1st St NW, Washington, DC 20012, 4 beds, 1.5 baths","$1,130,000",4 beds,1.5 baths,"1,714 sq ft",,(301) 924-8200,https://www.redfin.com/DC/Washington/6626-1st-St-NW-20012/home/10067687,https://ssl.cdn-redfin.com/photo/235/islphoto/972/genIslnoResize.DCDC2205972_2.jpg
"3601 38th St NW #303, Washington, DC 20016, 1 bed, 1 bath","$399,900",1 bed,1 bath,732 sq ft,,(202) 386-6330,https://www.redfin.com/DC/Washington/3601-38th-St-NW-20016/unit-303/home/167054455,https://ssl.cdn-redfin.com/photo/235/islphoto/682/genIslnoResize.DCDC2207682_0.jpg
"625 Upshur St NW, Washington, DC 20011, 3 beds, 1 bath","$689,000",3 beds,1 bath,"2,111 sq ft",,(703) 378-8810,https://www.redfin.com/DC/Washington/625-Upshur-St-NW-20011/home/10058520,https://ssl.cdn-redfin.com/photo/235/islphoto/556/genIslnoResize.DCDC2207556_1.jpg
"3624 10th St NW #4, Washington, DC 20010, 2 beds, 2.5 baths","$799,900",2 beds,2.5 baths,"1,339 sq ft",,(202) 483-6300,https://www.redfin.com/DC/Washington/3624-10th-St-NW-20010/unit-4/home/104135437,https://ssl.cdn-redfin.com/photo/235/islphoto/570/genIslnoResize.DCDC2207570_1.jpg
"1391 Pennsylvania Ave SE #408, Washington, DC 20003, 2 beds, 2 baths","$650,000",2 beds,2 baths,"1,052 sq ft",,(202) 545-6900,https://www.redfin.com/DC/Washington/1391-Pennsylvania-Ave-SE-20003/unit-408/home/12531698,https://ssl.cdn-redfin.com/photo/235/islphoto/996/genIslnoResize.DCDC2207996_1.jpg
"922 24th St NW #313, Washington, DC 20037, 1 bed, 1 bath","$250,000",1 bed,1 bath,518 sq ft,,(202) 243-7700,https://www.redfin.com/DC/Washington/922-24th-St-NW-20037/unit-313/home/9044489,https://ssl.cdn-redfin.com/photo/235/islphoto/958/genIslnoResize.DCDC2200958_2.jpg
"3221 11th St NW #1, Washington, DC 20010, 2 beds, 2 baths","$529,900",2 beds,2 baths,884 sq ft,,(703) 683-0400,https://www.redfin.com/DC/Washington/3221-11th-St-NW-20010/unit-1/home/21647523,https://ssl.cdn-redfin.com/photo/235/islphoto/036/genIslnoResize.DCDC2208036_1.jpg
"922 24th St NW #419, Washington, DC 20037, 1 bath","$250,000",— beds,1 bath,464 sq ft,,(202) 243-7700,https://www.redfin.com/DC/Washington/922-24th-St-NW-20037/unit-419/home/9044694,https://ssl.cdn-redfin.com/photo/235/islphoto/140/genIslnoResize.DCDC2201140_2.jpg
"1155 23rd St NW Unit 5L, Washington, DC 20037, 2 beds, 2 baths","$1,029,000",2 beds,2 baths,"1,324 sq ft",,(202) 944-5000,https://www.redfin.com/DC/Washington/1155-23rd-St-NW-20037/unit-5L/home/10182723,https://ssl.cdn-redfin.com/photo/235/islphoto/884/genIslnoResize.DCDC2207884_1.jpg
"4837 Western Ave NW, Washington, DC 20016, 2 beds, 1.5 baths","$1,049,000",2 beds,1.5 baths,"1,256 sq ft",,(301) 967-3344,https://www.redfin.com/DC/Washington/4837-Western-Ave-NW-20016/home/9945993,https://ssl.cdn-redfin.com/photo/235/islphoto/474/genIslnoResize.DCDC2193474_1.jpg
"915 E St NW #412, Washington, DC 20004, 1 bed, 1 bath","$365,000",1 bed,1 bath,651 sq ft,,(703) 222-4357,https://www.redfin.com/DC/Washington/915-E-St-NW-20004/unit-412/home/21646871,https://ssl.cdn-redfin.com/photo/235/islphoto/732/genIslnoResize.DCDC2205732_1.jpg
"4425 Macarthur Blvd NW, Washington, DC 20007, 3 beds, 3.5 baths","$1,100,000",3 beds,3.5 baths,"2,157 sq ft",,(202) 448-9002,https://www.redfin.com/DC/Washington/4425-MacArthur-Blvd-NW-20007/home/10174103,https://ssl.cdn-redfin.com/photo/235/islphoto/442/genIslnoResize.DCDC2208442_1.jpg
"3331 Quesada St NW, Washington, DC 20015, 4 beds, 3.5 baths","$1,400,000",4 beds,3.5 baths,"2,406 sq ft",,(202) 903-2200,https://www.redfin.com/DC/Washington/3331-Quesada-St-NW-20015/home/9979806,https://ssl.cdn-redfin.com/photo/235/islphoto/418/genIslnoResize.DCDC2207418_1.jpg
"3006 South Dakota Ave NE, Washington, DC 20018, 4 beds, 2 baths","$645,000",4 beds,2 baths,"1,506 sq ft",,(240) 737-5000,https://www.redfin.com/DC/Washington/3006-South-Dakota-Ave-NE-20018/home/10108784,https://ssl.cdn-redfin.com/photo/235/islphoto/604/genIslnoResize.DCDC2206604_2.jpg
"4220 Fort Dupont St SE, Washington, DC 20020, 4 beds, 3 baths","$480,000",4 beds,3 baths,"1,632 sq ft",,(202) 333-1212,https://www.redfin.com/DC/Washington/4220-Fort-DuPont-St-SE-20020/home/10137890,https://ssl.cdn-redfin.com/photo/235/islphoto/866/genIslnoResize.DCDC2206866_1.jpg
"1440 S St NW, Washington, DC 20009, 3 beds, 2.5 baths","$1,975,000",3 beds,2.5 baths,"1,900 sq ft",,(240) 497-1700,https://www.redfin.com/DC/Washington/1440-S-St-NW-20009/home/9869702,https://ssl.cdn-redfin.com/photo/235/islphoto/874/genIslnoResize.DCDC2206874_1.jpg
"2431 Ontario Rd NW #4, Washington, DC 20009, 3 beds, 2.5 baths","$1,250,000",3 beds,2.5 baths,"1,440 sq ft",,(703) 310-6111,https://www.redfin.com/DC/Washington/2431-Ontario-Rd-NW-20009/unit-4/home/40501559,https://ssl.cdn-redfin.com/photo/235/islphoto/758/genIslnoResize.DCDC2207758_1.jpg
"1926 Bennett Pl NE, Washington, DC 20002, 4 beds, 3.5 baths","$720,000",4 beds,3.5 baths,"1,666 sq ft",,(703) 922-4010,https://www.redfin.com/DC/Washington/1926-Bennett-Pl-NE-20002/home/10111839,https://ssl.cdn-redfin.com/photo/235/islphoto/184/genIslnoResize.DCDC2207184_1.jpg
"16 Sherman Cir NW, Washington, DC 20011, 5 beds, 3.5 baths","$1,399,999",5 beds,3.5 baths,"2,510 sq ft",,(703) 683-0400,https://www.redfin.com/DC/Washington/16-Sherman-Cir-NW-20011/home/10057967,https://ssl.cdn-redfin.com/photo/235/islphoto/396/genIslnoResize.DCDC2208396_0.jpg
"625 5th St NE #1, Washington, DC 20002, 3 beds, 2.5 baths","$1,129,000",3 beds,2.5 baths,"1,949 sq ft",,(202) 333-3320,https://www.redfin.com/DC/Washington/625-5th-St-NE-20002/unit-1/home/113745659,https://ssl.cdn-redfin.com/photo/235/islphoto/346/genIslnoResize.DCDC2208346_0.jpg
"510 Quincy St NW, Washington, DC 20011, 4 beds, 3 baths","$1,050,000",4 beds,3 baths,"2,347 sq ft",,(202) 333-3320,https://www.redfin.com/DC/Washington/510-Quincy-St-NW-20011/home/10059322,https://ssl.cdn-redfin.com/photo/235/islphoto/300/genIslnoResize.DCDC2208300_0.jpg
"1504 Irving St NE, Washington, DC 20017, 6 beds, 3.5 baths","$1,250,000",6 beds,3.5 baths,"4,150 sq ft",,(202) 333-3320,https://www.redfin.com/DC/Washington/1504-Irving-St-NE-20017/home/10093738,https://ssl.cdn-redfin.com/photo/235/islphoto/128/genIslnoResize.DCDC2208128_0.jpg
"300 8th St NE #102, Washington, DC 20002, 1 bed, 1 bath","$720,000",1 bed,1 bath,820 sq ft,,(703) 518-8300,https://www.redfin.com/DC/Washington/300-8th-St-NE-20002/unit-102/home/167448875,https://ssl.cdn-redfin.com/photo/235/islphoto/374/genIslnoResize.DCDC2208374_1.jpg
"2475 Virginia Ave NW #600, Washington, DC 20037, 1 bed, 1 bath","$289,000",1 bed,1 bath,931 sq ft,,(202) 944-5000,https://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-600/home/143468567,https://ssl.cdn-redfin.com/photo/235/islphoto/360/genIslnoResize.DCDC2208360_0.jpg
"3114 Berry Rd NE #21, Washington, DC 20018, 4 beds, 2.5 baths","$489,000",4 beds,2.5 baths,"2,542 sq ft",,(202) 617-2630,https://www.redfin.com/DC/Washington/3114-Berry-Rd-NE-20018/unit-21/home/10107761,https://ssl.cdn-redfin.com/photo/235/islphoto/492/genIslnoResize.DCDC2207492_1.jpg
"1833 S St NW #2, Washington, DC 20009, 2 beds, 1 bath","$515,000",2 beds,1 bath,750 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1833-S-St-NW-20009/unit-2/home/10175627,https://ssl.cdn-redfin.com/photo/235/islphoto/832/genIslnoResize.DCDC2207832_0.jpg
"1759 Lyman Pl NE, Washington, DC 20002, 3 beds, 3 baths","$659,900",3 beds,3 baths,"1,360 sq ft",,(240) 767-4503,https://www.redfin.com/DC/Washington/1759-Lyman-Pl-NE-20002/home/10110618,https://ssl.cdn-redfin.com/photo/235/islphoto/430/genIslnoResize.DCDC2208430_0.jpg
"2311 M St NW #706, Washington, DC 20037, 1 bed, 1.5 baths","$685,000",1 bed,1.5 baths,875 sq ft,,(301) 339-8850,https://www.redfin.com/DC/Washington/2311-M-St-NW-20037/unit-706/home/10191877,https://ssl.cdn-redfin.com/photo/235/islphoto/568/genIslnoResize.DCDC2207568_0.jpg
"2833 Northampton St NW, Washington, DC 20015, 3 beds, 3 baths","$1,495,000",3 beds,3 baths,"2,547 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/2833-Northampton-St-NW-20015/home/9993898,https://ssl.cdn-redfin.com/photo/235/islphoto/808/genIslnoResize.DCDC2207808_1.jpg
"455 Lebaum St SE, Washington, DC 20032, 2 beds, 1.5 baths","$259,999",2 beds,1.5 baths,999 sq ft,,(202) 518-8781,https://www.redfin.com/DC/Washington/455-Lebaum-St-SE-20032/home/10166431,https://ssl.cdn-redfin.com/photo/235/islphoto/292/genIslnoResize.DCDC2206292_1.jpg
"426 Manor Pl NW Unit B, Washington, DC 20010, 2 beds, 2 baths","$649,900",2 beds,2 baths,— sq ft,$289 HOA; Very walkable,(301) 298-1001,https://www.redfin.com/DC/Washington/426-Manor-Pl-NW-20010/unit-B/home/196199519,https://ssl.cdn-redfin.com/photo/235/islphoto/208/genIslnoResize.DCDC2208208_0.jpg
"27 Logan Cir NW #5, Washington, DC 20005, 3 beds, 2.5 baths","$975,000",3 beds,2.5 baths,"1,526 sq ft",$602 HOA; Walker's paradise,(202) 448-9002,https://www.redfin.com/DC/Washington/27-Logan-Cir-NW-20005/unit-5/home/10176525,https://ssl.cdn-redfin.com/photo/235/islphoto/052/genIslnoResize.DCDC2191052_0.jpg
"64 V St NW, Washington, DC 20001, 6 beds, 3.5 baths","$1,645,000",6 beds,3.5 baths,"3,007 sq ft","1,667 sq ft lot; Very walkable",(202) 234-3344,https://www.redfin.com/DC/Washington/64-V-St-NW-20001/home/10049083,https://ssl.cdn-redfin.com/photo/235/islphoto/156/genIslnoResize.DCDC2208156_0.jpg
"4000 Cathedral Ave NW Unit 309B, Washington, DC 20016, 2 beds, 1 bath","$385,000",2 beds,1 bath,"1,350 sq ft","$1,833 HOA; Car-dependent",(202) 286-1302,https://www.redfin.com/DC/Washington/4000-Cathedral-Ave-NW-20016/unit-309-B/home/40504914,https://ssl.cdn-redfin.com/photo/235/islphoto/254/genIslnoResize.DCDC2208254_0.jpg
"1510 Montello Ave NE, Washington, DC 20002, 3 beds, 3.5 baths","$849,900",3 beds,3.5 baths,"1,818 sq ft","1,408 sq ft lot; Somewhat walkable",(202) 518-8781,https://www.redfin.com/DC/Washington/1510-Montello-Ave-NE-20002/home/10095256,https://ssl.cdn-redfin.com/photo/235/islphoto/660/genIslnoResize.DCDC2201660_0.jpg
"100 6th St SE, Washington, DC 20003, 5 beds, 3 baths","$1,050,000",5 beds,3 baths,"2,220 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/100-6th-St-SE-20003/home/9900030,https://ssl.cdn-redfin.com/photo/235/islphoto/650/genIslnoResize.DCDC2207650_2.jpg
"730 24th St NW #612, Washington, DC 20037, 1 bath","$240,000",— beds,1 bath,525 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/730-24th-St-NW-20037/unit-612/home/57052549,https://ssl.cdn-redfin.com/photo/235/islphoto/248/genIslnoResize.DCDC2208248_0.jpg
"235 Ascot Pl NE, Washington, DC 20002, 3 beds, 1.5 baths","$874,990",3 beds,1.5 baths,"1,548 sq ft",,(240) 737-5000,https://www.redfin.com/DC/Washington/235-Ascot-Pl-NE-20002/home/10074603,N/A
"527 42nd St NE, Washington, DC 20019, 4 beds","$499,999",4 beds,— baths,"1,914 sq ft",,(301) 850-0255,https://www.redfin.com/DC/Washington/527-42nd-St-NE-20019/home/10120818,N/A
"314 Farragut St NW, Washington, DC 20011, 4 beds, 3 baths","$1,089,000",4 beds,3 baths,"1,870 sq ft",,(240) 737-5000,https://www.redfin.com/DC/Washington/314-Farragut-St-NW-20011/home/10063861,N/A
"3111 Naylor Rd SE Unit B, Washington, DC 20020, 2 beds, 1 bath","$90,000",2 beds,1 bath,855 sq ft,,(301) 439-9500,https://www.redfin.com/DC/Washington/3111-Naylor-Rd-SE-20020/unit-B/home/11748970,N/A
"1220 16th St NE, Washington, DC 20002, 4 beds, 1.5 baths","$589,000",4 beds,1.5 baths,"1,640 sq ft",,(888) 860-7369,https://www.redfin.com/DC/Washington/1220-16th-St-NE-20002/home/10097855,N/A
"430 NW Oglethorpe St NW, Washington, DC 20011, 3 beds, 2.5 baths","$870,430",3 beds,2.5 baths,"2,220 sq ft",,(202) 243-7700,https://www.redfin.com/DC/Washington/430-Oglethorpe-St-NW-20011/home/10061874,N/A
"1130 47th Pl NE, Washington, DC 20019, 2 beds, 1 bath","$500,000",2 beds,1 bath,"1,314 sq ft",,(202) 243-7700,https://www.redfin.com/DC/Washington/1130-47th-Pl-NE-20019/home/10125099,N/A
